"","Dialister_invisus__Sutterella_wadsworthensis","Parabacteroides_unclassified__Bifidobacterium_adolescentis_Bifidobacterium_bifidum","Bifidobacterium_animalis__Bifidobacterium_dentium_Eubacterium_eligens","Alistipes_unclassified__Eggerthella_lenta_Gordonibacter_pamelaeae","Megasphaera_micronuciformis__Ruminococcus_lactaris_Veillonella_atypica","Streptococcus_thermophilus__Lactococcus_lactis_Eubacterium_siraeum","Bifidobacterium_longum__Lachnospiraceae_bacterium_1_1_57FAA","Parabacteroides_distasonis__Bacteroides_cellulosilyticus_Streptococcus_vestibularis","Holdemania_filiformis__Prevotella_copri_Veillonella_unclassified","Lachnospiraceae_bacterium_8_1_57FAA__Clostridium_scindens_Ruminococcus_callidus","Bacteroides_fragilis__Bacteroides_ovatus","Parabacteroides_merdae__Lactobacillus_gasseri","Eubacterium_biforme__Bacteroidales_bacterium_ph8_Klebsiella_pneumoniae","Subdoligranulum_sp_4_3_54A2FAA__Methanobrevibacter_smithii_Eubacterium_sp_3_1_31","Bacteroides_vulgatus__Eubacterium_ramulus_Lachnospiraceae_bacterium_4_1_37FAA","Enterococcus_faecalis__Clostridium_nexile_Akkermansia_muciniphila","Bifidobacterium_breve__Bacteroides_stercoris","Streptococcus_australis__Anaerostipes_hadrus_Lachnospiraceae_bacterium_9_1_43BFAA","Bacteroides_thetaiotaomicron__Pediococcus_acidilactici","Bilophila_wadsworthia__Bacteroides_caccae_Escherichia_unclassified","Bifidobacterium_adolescentis__Bifidobacterium_bifidum","Paraprevotella_clara__Clostridiales_bacterium_1_7_47FAA_Ruminococcus_obeum","Streptococcus_salivarius__Streptococcus_parasanguinis_Eubacterium_ventriosum","Bacteroides_xylanisolvens__Barnesiella_intestinihominis_Clostridium_hathewayi","Bifidobacterium_dentium__Eubacterium_eligens","Paraprevotella_unclassified__Collinsella_aerofaciens_Clostridium_ramosum","Bilophila_unclassified__Faecalibacterium_prausnitzii_Ruminococcaceae_bacterium_D16","Bacteroides_uniformis__Clostridium_asparagiforme","Bacteroides_faecis__Ruminococcus_bromii_Escherichia_coli","Roseburia_intestinalis__Turicibacter_unclassified","Prevotella_copri__Veillonella_unclassified","Anaerostipes_caccae__Anaerostipes_unclassified_Dorea_formicigenerans","Peptostreptococcaceae_noname_unclassified__Eubacterium_rectale_Veillonella_parvula","Bacteroides_finegoldii__Lachnospiraceae_bacterium_5_1_57FAA_Subdoligranulum_unclassified","Lachnospiraceae_bacterium_5_1_63FAA__Lachnospiraceae_bacterium_6_1_63FAA","Ruminococcus_lactaris__Veillonella_atypica","Alistipes_onderdonkii__Lachnospiraceae_bacterium_3_1_57FAA_CT1","Bacteroides_massiliensis__Erysipelotrichaceae_bacterium_5_2_54FAA","Lactococcus_lactis__Eubacterium_siraeum","Bacteroides_cellulosilyticus__Streptococcus_vestibularis","Alistipes_senegalensis__Clostridium_clostridioforme_Roseburia_inulinivorans","Odoribacter_splanchnicus__Alistipes_putredinis_Clostridium_bolteae","Methanobrevibacter_smithii__Eubacterium_sp_3_1_31","Anaerotruncus_unclassified__Alistipes_indistinctus_Coprobacillus_unclassified","Clostridium_leptum__Lachnospiraceae_bacterium_1_4_56FAA_Ruminococcus_sp_5_1_39BFAA","Clostridium_nexile__Akkermansia_muciniphila","Bacteroides_eggerthii__Clostridium_symbiosum_Eubacterium_hallii","Lachnospiraceae_bacterium_3_1_46FAA__Butyricicoccus_pullicaecorum_Coprococcus_comes","Clostridium_scindens__Ruminococcus_callidus","Bifidobacterium_catenulatum__Blautia_producta_Roseburia_hominis","Bacteroides_caccae__Escherichia_unclassified","Alistipes_finegoldii__Clostridiaceae_bacterium_JC118","Eggerthella_unclassified__Oscillibacter_unclassified","Eggerthella_lenta__Gordonibacter_pamelaeae","Ruminococcus_bromii__Escherichia_coli","Burkholderiales_bacterium_1_1_47__Alistipes_shahii_Ruminococcus_gnavus","Collinsella_aerofaciens__Clostridium_ramosum","Anaerostipes_hadrus__Lachnospiraceae_bacterium_9_1_43BFAA","Ruminococcus_torques__Flavonifractor_plautii_Dorea_longicatena","Streptococcus_parasanguinis__Eubacterium_ventriosum","Barnesiella_intestinihominis__Clostridium_hathewayi","Bacteroidales_bacterium_ph8__Klebsiella_pneumoniae","Alistipes_putredinis__Clostridium_bolteae","Alistipes_indistinctus__Coprobacillus_unclassified","Eubacterium_rectale__Veillonella_parvula","Faecalibacterium_prausnitzii__Ruminococcaceae_bacterium_D16","Clostridium_clostridioforme__Roseburia_inulinivorans","Anaerostipes_unclassified__Dorea_formicigenerans","Adlercreutzia_equolifaciens__Erysipelotrichaceae_bacterium_3_1_53","Clostridiales_bacterium_1_7_47FAA__Ruminococcus_obeum","Clostridium_symbiosum__Eubacterium_hallii","Lachnospiraceae_bacterium_5_1_57FAA__Subdoligranulum_unclassified","Eubacterium_ramulus__Lachnospiraceae_bacterium_4_1_37FAA","Coprococcus_catus__Dorea_unclassified","Alistipes_shahii__Ruminococcus_gnavus","Blautia_producta__Roseburia_hominis","Lachnospiraceae_bacterium_1_4_56FAA__Ruminococcus_sp_5_1_39BFAA","Butyricicoccus_pullicaecorum__Coprococcus_comes","Flavonifractor_plautii__Dorea_longicatena"
"1",4.39238953789611,-0.155925830410699,0,-0.872786337850445,0.211101762821698,3.47992603344612,-1.55685293435404,0,2.16704405088401,2.54797581860568,0,5.67346960082891,0,-1.58336906497336,-0.196885472101301,-2.92096040547896,0,-0.390622861622422,0,0,0.270071460483699,-2.78919338817379,1.12424835735745,-1.84067806214089,0,-1.47151627731378,-0.416767427847451,-3.53078309027559,-0.609143594862497,4.76498967560169,-0.00421326917660477,-4.32021638647054,-0.693243614000791,-3.52785884987849,1.8474621324211,0.365638978774538,-1.99830830887484,0,-0.473695271225932,0,-3.55754919239115,-2.31790287715531,-2.74247566766669,-1.43602461077842,1.60160531637518,-1.07053848563386,-1.99263953628852,0,1.04793282374805,-1.41426922104698,0,0,0.681593729224268,-1.51171028130895,-1.055067655407,-2.11415508590787,-2.54874095647208,-0.676578642927982,1.37728886970925,2.50552780860436,-3.18814792400544,0,-4.01472555024309,-2.48726758678755,1.20073316147204,0.721862359971581,-4.04211901106678,1.14313741937522,1.62517251897791,1.2350762193178,3.45135291802221,-2.09655447839319,-1.47038564904389,0,-3.66182402387258,2.44958614643424,3.85400853659281,0,2.98408841321281
"2",5.07230924437282,3.41162951970714,-5.25445424584043,-1.37455736108984,-1.69479093909313,-0.918242029010162,-0.152786358314285,0.774691219058348,1.96114689822336,0.120054528258915,0.217025877032304,-0.891285392193109,0,-0.622758413930253,3.88744246692416,0.885578293788991,-4.73459881658793,-1.31042273067794,3.30225579102651,0.199448222258717,0.430207974447601,-2.20715965321498,0.0369826042309672,3.6213742694924,-4.12635737442216,0.774488999380572,-4.1859998620813,4.110645054152,-1.07427499525836,1.79389015451348,-0.329219610584046,-1.74593927677631,0.848770724723665,-2.69707938996975,2.68694698824448,4.6695427263482,4.27420194795827,-1.2998598894627,-1.71817331007089,2.70352398497062,-3.89509322800495,2.4071045193213,-2.70565524026914,0.266267762391194,-2.88543276839425,-0.655548073976435,-1.88042593480668,-4.11563934428355,-4.56310689732214,-1.24118790944,-0.0520713362449553,-1.48411787539004,0.158757847502107,-0.622040238718442,-0.216287782963797,1.5538186473386,-1.34145429683033,2.75499072151823,0.251703267252633,-0.384672198657355,0.256649393004623,0,-1.38627082607736,0.461189292879226,8.20840997617634,2.08884124444626,-2.58556280272838,-3.02405553430663,3.77803474155343,-3.82291265978444,-2.47848845381697,-4.67147853547448,3.18708370694191,2.42305049344009,-1.29928030403558,-0.618819536877984,-3.45370912622319,-4.15313639233812,-2.17188890504658
"3",4.57408977359415,-2.36271922776785,-0.405486475931233,2.1554061547217,1.07205831676182,3.59139300614079,1.14061967873733,-0.349442542330371,1.95824112055616,-0.0724087662974,-0.503233601891495,0.0515635466280678,1.57621840905511,3.15152854784226,4.9388523978803,-4.37717219192165,-2.02903107868215,0.200568968155941,-1.11291789261248,-1.16089486781427,5.09607638297751,-2.26514650174463,3.57662069723265,-0.314668717508319,0.93521175616503,0.267175346552469,-2.16997007324024,4.95176830320077,-4.65213708285686,1.5355196803626,-0.0978123591573381,1.00932713974111,-2.22048493075718,-3.87617758853757,2.10146544299286,-1.85685947330823,4.2604988805524,-0.592577722778814,0.358873290338547,-2.8609924135538,0.330511098903082,-1.63602818003748,0,1.39898914536072,1.63599095299822,-0.906749610423079,-3.58159793988174,0.182059790073685,0.125415662140479,-0.48372983804585,-2.70932694811651,5.30909098434382,2.44273014368986,-0.88716838001809,-4.58782375503872,-0.000480289016303683,-0.4627612747587,-0.347395643267753,0.312809710098366,2.92232739225043,-3.89265551943094,-1.47888960358794,-2.33838503653821,1.04859113134661,3.8459927175125,4.6530353930735,-0.16870108291403,0,4.14021508763168,-3.26421340450186,-0.918880443431817,-3.35146300961867,0,0,-3.29969438021831,0.633004688600778,-3.72425083848417,-2.49834659043805,-2.84398646632707
"4",4.6367993545076,0.05504263963752,0,-2.36264721855377,0,0,-0.587977647433111,0,2.37966283872811,0.179300759980154,-0.501561238612017,0,0,-0.123780776728281,-2.03645861600647,-1.1654609701676,0,-3.69253321888643,0,-1.16165017422288,-0.0953366484348904,-2.00292009726495,-0.592732630327124,-1.2406393542793,0,-0.928799716394491,-0.70970536666095,-1.72488421224944,-3.49131596672846,3.49281229180183,0.489479331764886,-1.17406671522081,-0.454757197266202,-2.21677184519097,0.837008264182484,0,0,-3.01702075932733,0,0,-3.81566976484918,-0.692526123403497,-0.214394594293722,-1.08443686240535,-3.22197808801771,1.84445755476243,-3.17133742585876,-0.846019978001072,-0.310558026121338,-0.294878322367119,-2.01203712237527,-1.2179299819127,-2.84755446353375,1.20340822676138,-0.507851542135158,1.18865243910486,-1.60872829885082,0.834944814512565,2.75584982706566,-2.04068486167234,-2.14885039548119,0,-1.19949043130357,-1.87829974328665,6.14855270484327,2.5875869851293,-0.289623725102383,-2.03354320223794,0,-0.948968463731761,-1.61153579758773,-1.4389744535971,-0.584908749977531,0,-3.4131788232674,0.510744236390523,-3.66159644125982,0,-4.43039751550365
"5",3.51074632023342,0.374988942953377,0,-1.51904320104612,-0.806660822320507,-0.107352314809225,0.289296490860484,3.45390458614789,0,-0.741659772882429,-1.0637278956573,3.57456567157627,0,4.46183821519033,0.938331498212022,-2.90458696734436,2.46046810053782,-0.695330044280087,3.03163729932818,2.55089480135105,-0.649499901471798,-2.11839845521681,1.18246174445359,3.07877207374479,0,-2.38380402805205,-1.334770455869,4.1139085037407,-3.63856195303542,3.94627668489099,0,-0.755830551585482,2.93401424571052,-4.10201191257628,0.245251331713678,-1.39717752873441,4.05958395526156,-0.249857906841032,0,0,-2.9985175279214,-3.96360853777336,1.74515823603547,1.69191048509497,-0.66652235611742,-2.46844960506254,-4.59081430228087,0.53197297902344,1.28459240856236,-1.21624556439662,-2.626590828056,0,-1.48313051609296,-0.507992005259952,4.00908650177608,-1.05526275008632,4.25638258599666,0.83841421323329,0.466908502510006,2.76848883558343,-1.39323904890569,0,-0.225710387217746,-0.875066795634862,3.17805290111723,2.11561625437056,2.30458248574091,1.30913691725886,2.41325785478811,-1.51014314231809,-1.13163363912683,-1.22808391146328,4.30065825593775,0,-1.82776869848436,2.10659911201523,-2.22036545942437,0,-2.78340282033671
"6",0.521481622996525,5.60700912772659,0,0,0.225195265611315,0.472884588777702,5.61452564351486,4.28834087898177,0,0,-0.616855501070649,-1.00245612534595,0,0,7.4819454485083,0.842165231484563,0,-0.862087531133209,-5.1353605745492,0,0.0762542832316395,0.18650868407114,0.589910696708092,0,0,-0.738944032010846,-0.366374011953239,0,-0.67031221653349,0,0,0,-5.05899101615395,-0.229413802822148,0,0.390049641662765,0,0,1.90362425826078,-1.36473360200129,0.200156137279583,-2.93490651600887,0,-1.10368555704669,0,-2.23781359665921,0,0,0,-1.59113398761238,0,0,0,0,-1.16101481597011,-2.60850635495534,-1.27988860739259,-1.49317940449434,3.18287145710703,1.94124734582125,0,0,-5.08340720119232,-1.91163946038483,-1.88032033530521,0.634578403275857,-0.346680599214969,0,0,0.323042516864026,0,-0.397356362445548,0.942479959725366,-1.24363990431598,-4.51806553864894,2.75592490819431,0,0,0
"7",-1.48565719708715,0.660386479406931,-3.46587785744437,0,-0.538983734690285,2.79564900611907,1.5880622073972,-3.06210831150981,-2.28690094858666,0,0.355298754254268,-0.605301482210623,0,0,2.16898043658583,1.37502529957875,0.105607535228296,0,-2.12408107843289,-1.94638548318594,-1.14382293496434,0.714900442169151,1.8531778015776,0,0.303172556445171,0.343165855466793,-0.427795495854092,0.424108745177349,-4.86154528504779,-0.748114816456152,-4.62226602884097,0,1.88637499006201,-2.69156603205061,0,-1.31550693634404,-2.715397727099,-1.68273733398057,3.65933640947959,-2.79957064874297,1.537481155756,0.259964613627947,0,0.796392130179737,0,6.11002995231301,0,0.773321116949393,0,0,-4.77619692901659,0,2.44705804220155,0,-6.10369670325864,-3.72883723327067,-0.594380697091325,0,5.32048661320732,1.8625860587776,0,0,-0.450271918973616,1.37939163221931,-0.585627767557635,0.740963534068408,2.66299547744912,0,0,1.23824388819043,0,-0.413766962572438,3.15312454918339,0.306771072003834,-6.45853554117937,0,0,1.33943146512226,1.29428165629184
"8",-0.468791752963449,1.03594354748235,-1.11169272835382,-0.660647362493294,2.72557172009702,3.54984646957758,-3.25189870569579,1.99181037455266,-0.108137511978823,1.22108526564643,-3.02558472674335,-0.812115429895212,0,2.21160530046826,4.67923754454869,1.32425635393847,-0.0179940180687639,-1.84521504410847,2.91426760168103,-2.15612764779981,0.533346600318489,1.19905593985709,2.12277461378535,2.98466540522817,0.98151401759073,0.285778056034865,0.0975339466459802,0.586719863803707,-3.57595162731584,3.30640045281862,0.0541878737835918,0.290383021335776,-2.70412642627203,-3.04368312596652,-2.6008448471206,0.128920809165493,3.54298708747749,5.2248491229666,0.932728690308774,-1.65308366738615,-3.07024946085098,-1.37799577318818,0,-0.914857852960589,-1.8999272706206,-1.80564855154864,-3.52429065496031,-3.56177721769282,-2.11498172047335,-0.996646969148533,-4.74980461377196,0.985288440692477,0.634100930586188,0.816596584768235,-6.36315438548321,-2.72273404276506,3.72039049308819,-3.54836567303192,5.46132662659967,3.08603790377778,-0.739471579306934,0,1.34437666577935,-1.58458028303112,2.77830235407257,2.33572712155231,-0.839445540698208,-0.502958146608923,0,-0.411603720898739,-1.05564442275636,-2.84239536938586,-1.31413750925581,2.32645789632201,-4.7159136975665,1.72624318777479,-1.88817979658695,-1.77527709412999,2.51415605451163
"9",5.23426214142663,0.733201571522355,-2.22798121745022,-1.87279570865858,0.093928123820967,4.61252407922464,-0.497497212261027,-0.0106835814467034,0.581591415209851,0.0664468382951821,0,0.155882582623656,0,-1.08465496637102,5.56271784902131,-2.01018677305666,0,-0.738978627448427,5.93599607142593,-0.432026748083193,-1.02830178426533,-0.548836554851865,3.55100818231602,-1.20531253178673,-2.61526443853673,0.152409545315176,-3.11107797114466,-1.07780093222146,-4.05427458557087,4.44272086434215,-1.05078674679131,-1.97136555108543,-1.48732760240985,-2.36289745204347,2.53889271510713,0.162688282717537,0,-0.79569346477321,0.972890002941795,-0.0185045058724903,-1.86877503287353,-0.685551591210994,-1.87867751043652,-0.728628750776388,0.679000479802718,2.41558206622789,-1.51102754183678,2.41871677198326,-0.11508929992957,-3.02659790408805,-0.748292277908851,-0.657900434052272,0.171455886405101,3.24377731959362,1.97171018342201,-2.13077402757026,0.263981076044357,1.6610333711227,-0.335834838537567,2.67878815409177,-2.08766254405409,0,-1.18741018718713,-1.30957703924991,5.77634917206481,5.38854511233085,-0.376512108171793,-3.41450529477099,0,-0.0687698602646216,-2.35785322801167,-2.66405572869885,0.93271878183575,0,-3.69060887519985,-1.47045325101703,-2.04001087043723,0.587671860487184,-2.20744515422864
"10",1.10248995559278,-0.206647813083265,0,0,-1.19141915736204,3.26417469178092,-1.1248660570952,-1.10761778156496,0,-1.55132590346114,-0.447916370398724,-2.27829316658003,0,0,2.00627609211799,0.53274385744535,-0.499395887300895,-5.28362594283927,-0.463614894260565,-2.92698588270914,0.357924511533212,-1.21317427467188,1.11585286663919,0,0,-2.54208397601571,-0.50194151014563,1.48792596586435,-3.75049192503887,-0.975369712053136,0,0,-1.26545487007401,-5.10068180332727,2.8144893658868,-2.06359851366195,0,0,2.17957014555988,-1.91845027303723,-2.47767504189581,-2.05542795208751,0,-1.39091136430317,-2.01457648481212,-1.71888018700163,1.41444828378484,4.62791675964922,2.68697528389239,0,-3.10269292992891,0,-0.323075937855327,0,-5.90409468145525,-0.430626171221909,-4.40301860356591,1.89422867755326,4.03979559235827,2.58271970423761,0,0,-3.56010564431282,-2.40912915179803,2.19183212965366,0.86938819800008,4.29145905720889,0,0,-2.10127948216722,0,-1.07982714096389,-0.0698832199215045,0,-4.77283670683518,0,3.4893488274281,0,2.44231001522277
